集計上の作物分類,作物名,用途,登録番号,農薬の種類,農薬の名称,適用病害虫雑草名,使用方法
稲,直播水稲,除草剤,23539,フェノキサスルホン・ブロモブチド・ベンスルフロンメチル剤,クミスターＬ豆つぶ２５０,ホタルイ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23539,フェノキサスルホン・ブロモブチド・ベンスルフロンメチル剤,クミスターＬ豆つぶ２５０,マツバイ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23539,フェノキサスルホン・ブロモブチド・ベンスルフロンメチル剤,クミスターＬ豆つぶ２５０,ミズガヤツリ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23539,フェノキサスルホン・ブロモブチド・ベンスルフロンメチル剤,クミスターＬ豆つぶ２５０,水田一年生雑草,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,19190,シハロホップブチル粒剤,クリンチャー１キロ粒剤,ノビエ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,19190,シハロホップブチル粒剤,クリンチャー１キロ粒剤,ノビエ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,23270,オキサジクロメホン・クロメプロップ・ベンスルフロンメチル水和剤,クレセントフロアブル,ウリカワ,原液湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる滴下
稲,直播水稲,除草剤,23270,オキサジクロメホン・クロメプロップ・ベンスルフロンメチル水和剤,クレセントフロアブル,セリ,原液湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる滴下
稲,直播水稲,除草剤,23270,オキサジクロメホン・クロメプロップ・ベンスルフロンメチル水和剤,クレセントフロアブル,ヒルムシロ,原液湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる滴下
稲,直播水稲,除草剤,23270,オキサジクロメホン・クロメプロップ・ベンスルフロンメチル水和剤,クレセントフロアブル,ヘラオモダカ,原液湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる滴下
稲,直播水稲,除草剤,23270,オキサジクロメホン・クロメプロップ・ベンスルフロンメチル水和剤,クレセントフロアブル,ホタルイ,原液湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる滴下
稲,直播水稲,除草剤,23270,オキサジクロメホン・クロメプロップ・ベンスルフロンメチル水和剤,クレセントフロアブル,マツバイ,原液湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる滴下
稲,直播水稲,除草剤,23270,オキサジクロメホン・クロメプロップ・ベンスルフロンメチル水和剤,クレセントフロアブル,水田一年生雑草,原液湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる滴下
稲,直播水稲,除草剤,23874,プロピリスルフロン・ブロモブチド・ペントキサゾン粒剤,クレバールＺ１キロ粒剤,アオミドロ・藻類による表層はく離,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23874,プロピリスルフロン・ブロモブチド・ペントキサゾン粒剤,クレバールＺ１キロ粒剤,ウリカワ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23874,プロピリスルフロン・ブロモブチド・ペントキサゾン粒剤,クレバールＺ１キロ粒剤,セリ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23874,プロピリスルフロン・ブロモブチド・ペントキサゾン粒剤,クレバールＺ１キロ粒剤,ヒルムシロ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23874,プロピリスルフロン・ブロモブチド・ペントキサゾン粒剤,クレバールＺ１キロ粒剤,ホタルイ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23874,プロピリスルフロン・ブロモブチド・ペントキサゾン粒剤,クレバールＺ１キロ粒剤,マツバイ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23874,プロピリスルフロン・ブロモブチド・ペントキサゾン粒剤,クレバールＺ１キロ粒剤,ミズガヤツリ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23874,プロピリスルフロン・ブロモブチド・ペントキサゾン粒剤,クレバールＺ１キロ粒剤,水田一年生雑草,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23872,プロピリスルフロン・ブロモブチド・ペントキサゾン水和剤,クレバールＺフロアブル,アオミドロ・藻類による表層はく離,原液湛水散布又は無人航空機による滴下
稲,直播水稲,除草剤,23872,プロピリスルフロン・ブロモブチド・ペントキサゾン水和剤,クレバールＺフロアブル,ウリカワ,原液湛水散布又は無人航空機による滴下
稲,直播水稲,除草剤,23872,プロピリスルフロン・ブロモブチド・ペントキサゾン水和剤,クレバールＺフロアブル,セリ,原液湛水散布又は無人航空機による滴下
稲,直播水稲,除草剤,23872,プロピリスルフロン・ブロモブチド・ペントキサゾン水和剤,クレバールＺフロアブル,ヒルムシロ,原液湛水散布又は無人航空機による滴下
稲,直播水稲,除草剤,23872,プロピリスルフロン・ブロモブチド・ペントキサゾン水和剤,クレバールＺフロアブル,ホタルイ,原液湛水散布又は無人航空機による滴下
稲,直播水稲,除草剤,23872,プロピリスルフロン・ブロモブチド・ペントキサゾン水和剤,クレバールＺフロアブル,マツバイ,原液湛水散布又は無人航空機による滴下
稲,直播水稲,除草剤,23872,プロピリスルフロン・ブロモブチド・ペントキサゾン水和剤,クレバールＺフロアブル,ミズガヤツリ,原液湛水散布又は無人航空機による滴下
稲,直播水稲,除草剤,23872,プロピリスルフロン・ブロモブチド・ペントキサゾン水和剤,クレバールＺフロアブル,水田一年生雑草,原液湛水散布又は無人航空機による滴下
稲,直播水稲,除草剤,23688,ダイムロン・ピラクロニル・ベンゾビシクロン・メタゾスルフロン粒剤,ゲパード１キロ粒剤,ウリカワ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23688,ダイムロン・ピラクロニル・ベンゾビシクロン・メタゾスルフロン粒剤,ゲパード１キロ粒剤,セリ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23688,ダイムロン・ピラクロニル・ベンゾビシクロン・メタゾスルフロン粒剤,ゲパード１キロ粒剤,ヒルムシロ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23688,ダイムロン・ピラクロニル・ベンゾビシクロン・メタゾスルフロン粒剤,ゲパード１キロ粒剤,ホタルイ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23688,ダイムロン・ピラクロニル・ベンゾビシクロン・メタゾスルフロン粒剤,ゲパード１キロ粒剤,マツバイ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23688,ダイムロン・ピラクロニル・ベンゾビシクロン・メタゾスルフロン粒剤,ゲパード１キロ粒剤,ミズガヤツリ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23688,ダイムロン・ピラクロニル・ベンゾビシクロン・メタゾスルフロン粒剤,ゲパード１キロ粒剤,一年生雑草,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,24220,ダイムロン・ピラクロニル・ベンゾビシクロン・メタゾスルフロン粒剤,ゲパードエアー粒剤,ウリカワ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,24220,ダイムロン・ピラクロニル・ベンゾビシクロン・メタゾスルフロン粒剤,ゲパードエアー粒剤,セリ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,24220,ダイムロン・ピラクロニル・ベンゾビシクロン・メタゾスルフロン粒剤,ゲパードエアー粒剤,ヒルムシロ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,24220,ダイムロン・ピラクロニル・ベンゾビシクロン・メタゾスルフロン粒剤,ゲパードエアー粒剤,ホタルイ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,24220,ダイムロン・ピラクロニル・ベンゾビシクロン・メタゾスルフロン粒剤,ゲパードエアー粒剤,マツバイ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,24220,ダイムロン・ピラクロニル・ベンゾビシクロン・メタゾスルフロン粒剤,ゲパードエアー粒剤,ミズガヤツリ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,24220,ダイムロン・ピラクロニル・ベンゾビシクロン・メタゾスルフロン粒剤,ゲパードエアー粒剤,一年生雑草,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,21716,オキサジクロメホン・クロメプロップ・ブロモブチド・ベンスルフロンメチル粒剤,ゴウワン１キロ粒剤５１,ウリカワ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,21716,オキサジクロメホン・クロメプロップ・ブロモブチド・ベンスルフロンメチル粒剤,ゴウワン１キロ粒剤５１,ホタルイ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,21716,オキサジクロメホン・クロメプロップ・ブロモブチド・ベンスルフロンメチル粒剤,ゴウワン１キロ粒剤５１,マツバイ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,21716,オキサジクロメホン・クロメプロップ・ブロモブチド・ベンスルフロンメチル粒剤,ゴウワン１キロ粒剤５１,ミズガヤツリ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,21716,オキサジクロメホン・クロメプロップ・ブロモブチド・ベンスルフロンメチル粒剤,ゴウワン１キロ粒剤５１,水田一年生雑草,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,23381,イプフェンカルバゾン・イマゾスルフロン・ブロモブチド粒剤,ゴエモン１キロ粒剤,アオミドロ・藻類による表層はく離,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,23381,イプフェンカルバゾン・イマゾスルフロン・ブロモブチド粒剤,ゴエモン１キロ粒剤,ウリカワ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,23381,イプフェンカルバゾン・イマゾスルフロン・ブロモブチド粒剤,ゴエモン１キロ粒剤,セリ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,23381,イプフェンカルバゾン・イマゾスルフロン・ブロモブチド粒剤,ゴエモン１キロ粒剤,ヒルムシロ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,23381,イプフェンカルバゾン・イマゾスルフロン・ブロモブチド粒剤,ゴエモン１キロ粒剤,ホタルイ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,23381,イプフェンカルバゾン・イマゾスルフロン・ブロモブチド粒剤,ゴエモン１キロ粒剤,マツバイ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,23381,イプフェンカルバゾン・イマゾスルフロン・ブロモブチド粒剤,ゴエモン１キロ粒剤,ミズガヤツリ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,23381,イプフェンカルバゾン・イマゾスルフロン・ブロモブチド粒剤,ゴエモン１キロ粒剤,水田一年生雑草,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,23219,テフリルトリオン・ピラクロニル・メタゾスルフロン粒剤,コメット１キロ粒剤,ウリカワ,湛水散布又は無人航空機による散布
