集計上の作物分類,作物名,用途,登録番号,農薬の種類,農薬の名称,適用病害虫雑草名,使用方法
稲,移植水稲,除草剤,23124,アジムスルフロン・ピリフタリド・メソトリオン粒剤,オシオキＭＸ１キロ粒剤,ヒルムシロ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,移植水稲,除草剤,23124,アジムスルフロン・ピリフタリド・メソトリオン粒剤,オシオキＭＸ１キロ粒剤,ヘラオモダカ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,移植水稲,除草剤,23124,アジムスルフロン・ピリフタリド・メソトリオン粒剤,オシオキＭＸ１キロ粒剤,ホタルイ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,移植水稲,除草剤,23124,アジムスルフロン・ピリフタリド・メソトリオン粒剤,オシオキＭＸ１キロ粒剤,マツバイ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,移植水稲,除草剤,23124,アジムスルフロン・ピリフタリド・メソトリオン粒剤,オシオキＭＸ１キロ粒剤,ミズガヤツリ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,移植水稲,除草剤,23124,アジムスルフロン・ピリフタリド・メソトリオン粒剤,オシオキＭＸ１キロ粒剤,水田一年生雑草,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,移植水稲,除草剤,23139,フェントラザミド・ベンスルフロンメチル・ベンゾビシクロン粒剤,ビッグシュアＺ１キロ粒剤５１,ウリカワ,湛水散布又は無人航空機による散布
稲,移植水稲,除草剤,23139,フェントラザミド・ベンスルフロンメチル・ベンゾビシクロン粒剤,ビッグシュアＺ１キロ粒剤５１,オモダカ,湛水散布又は無人航空機による散布
稲,移植水稲,除草剤,23139,フェントラザミド・ベンスルフロンメチル・ベンゾビシクロン粒剤,ビッグシュアＺ１キロ粒剤５１,クログワイ,湛水散布又は無人航空機による散布
稲,移植水稲,除草剤,23139,フェントラザミド・ベンスルフロンメチル・ベンゾビシクロン粒剤,ビッグシュアＺ１キロ粒剤５１,セリ,湛水散布又は無人航空機による散布
稲,移植水稲,除草剤,23139,フェントラザミド・ベンスルフロンメチル・ベンゾビシクロン粒剤,ビッグシュアＺ１キロ粒剤５１,ヒルムシロ,湛水散布又は無人航空機による散布
稲,移植水稲,除草剤,23139,フェントラザミド・ベンスルフロンメチル・ベンゾビシクロン粒剤,ビッグシュアＺ１キロ粒剤５１,ホタルイ,湛水散布又は無人航空機による散布
稲,移植水稲,除草剤,23139,フェントラザミド・ベンスルフロンメチル・ベンゾビシクロン粒剤,ビッグシュアＺ１キロ粒剤５１,マツバイ,湛水散布又は無人航空機による散布
稲,移植水稲,除草剤,23139,フェントラザミド・ベンスルフロンメチル・ベンゾビシクロン粒剤,ビッグシュアＺ１キロ粒剤５１,ミズガヤツリ,湛水散布又は無人航空機による散布
稲,移植水稲,除草剤,23139,フェントラザミド・ベンスルフロンメチル・ベンゾビシクロン粒剤,ビッグシュアＺ１キロ粒剤５１,一年生雑草,湛水散布又は無人航空機による散布
稲,移植水稲,除草剤,23140,フェントラザミド・ベンスルフロンメチル・ベンゾビシクロン粒剤,クサトリーＢＳＸ１キロ粒剤５１,ウリカワ,湛水散布又は無人航空機による散布
稲,移植水稲,除草剤,23140,フェントラザミド・ベンスルフロンメチル・ベンゾビシクロン粒剤,クサトリーＢＳＸ１キロ粒剤５１,オモダカ,湛水散布又は無人航空機による散布
稲,移植水稲,除草剤,23140,フェントラザミド・ベンスルフロンメチル・ベンゾビシクロン粒剤,クサトリーＢＳＸ１キロ粒剤５１,クログワイ,湛水散布又は無人航空機による散布
稲,移植水稲,除草剤,23140,フェントラザミド・ベンスルフロンメチル・ベンゾビシクロン粒剤,クサトリーＢＳＸ１キロ粒剤５１,セリ,湛水散布又は無人航空機による散布
稲,移植水稲,除草剤,23140,フェントラザミド・ベンスルフロンメチル・ベンゾビシクロン粒剤,クサトリーＢＳＸ１キロ粒剤５１,ヒルムシロ,湛水散布又は無人航空機による散布
稲,移植水稲,除草剤,23140,フェントラザミド・ベンスルフロンメチル・ベンゾビシクロン粒剤,クサトリーＢＳＸ１キロ粒剤５１,ホタルイ,湛水散布又は無人航空機による散布
稲,移植水稲,除草剤,23140,フェントラザミド・ベンスルフロンメチル・ベンゾビシクロン粒剤,クサトリーＢＳＸ１キロ粒剤５１,マツバイ,湛水散布又は無人航空機による散布
稲,移植水稲,除草剤,23140,フェントラザミド・ベンスルフロンメチル・ベンゾビシクロン粒剤,クサトリーＢＳＸ１キロ粒剤５１,ミズガヤツリ,湛水散布又は無人航空機による散布
稲,移植水稲,除草剤,23140,フェントラザミド・ベンスルフロンメチル・ベンゾビシクロン粒剤,クサトリーＢＳＸ１キロ粒剤５１,一年生雑草,湛水散布又は無人航空機による散布
稲,移植水稲,除草剤,23142,ピリミスルファン・メフェナセット剤,ムソウ豆つぶ２５０,ウリカワ,湛水散布､湛水周縁散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,移植水稲,除草剤,23142,ピリミスルファン・メフェナセット剤,ムソウ豆つぶ２５０,オモダカ,湛水散布､湛水周縁散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,移植水稲,除草剤,23142,ピリミスルファン・メフェナセット剤,ムソウ豆つぶ２５０,クログワイ,湛水散布､湛水周縁散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,移植水稲,除草剤,23142,ピリミスルファン・メフェナセット剤,ムソウ豆つぶ２５０,シズイ,湛水散布､湛水周縁散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,移植水稲,除草剤,23142,ピリミスルファン・メフェナセット剤,ムソウ豆つぶ２５０,セリ,湛水散布､湛水周縁散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,移植水稲,除草剤,23142,ピリミスルファン・メフェナセット剤,ムソウ豆つぶ２５０,ヒルムシロ,湛水散布､湛水周縁散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,移植水稲,除草剤,23142,ピリミスルファン・メフェナセット剤,ムソウ豆つぶ２５０,ヘラオモダカ,湛水散布､湛水周縁散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,移植水稲,除草剤,23142,ピリミスルファン・メフェナセット剤,ムソウ豆つぶ２５０,ホタルイ,湛水散布､湛水周縁散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,移植水稲,除草剤,23142,ピリミスルファン・メフェナセット剤,ムソウ豆つぶ２５０,マツバイ,湛水散布､湛水周縁散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,移植水稲,除草剤,23142,ピリミスルファン・メフェナセット剤,ムソウ豆つぶ２５０,ミズガヤツリ,湛水散布､湛水周縁散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,移植水稲,除草剤,23142,ピリミスルファン・メフェナセット剤,ムソウ豆つぶ２５０,水田一年生雑草,湛水散布､湛水周縁散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,移植水稲,除草剤,23154,プロピリスルフロン・ブロモブチド粒剤,ゼータファイヤ１キロ粒剤,アオミドロ・藻類による表層はく離,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,移植水稲,除草剤,23154,プロピリスルフロン・ブロモブチド粒剤,ゼータファイヤ１キロ粒剤,ウリカワ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,移植水稲,除草剤,23154,プロピリスルフロン・ブロモブチド粒剤,ゼータファイヤ１キロ粒剤,エゾノサヤヌカグサ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,移植水稲,除草剤,23154,プロピリスルフロン・ブロモブチド粒剤,ゼータファイヤ１キロ粒剤,オモダカ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,移植水稲,除草剤,23154,プロピリスルフロン・ブロモブチド粒剤,ゼータファイヤ１キロ粒剤,クログワイ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,移植水稲,除草剤,23154,プロピリスルフロン・ブロモブチド粒剤,ゼータファイヤ１キロ粒剤,コウキヤガラ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,移植水稲,除草剤,23154,プロピリスルフロン・ブロモブチド粒剤,ゼータファイヤ１キロ粒剤,シズイ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,移植水稲,除草剤,23154,プロピリスルフロン・ブロモブチド粒剤,ゼータファイヤ１キロ粒剤,セリ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,移植水稲,除草剤,23154,プロピリスルフロン・ブロモブチド粒剤,ゼータファイヤ１キロ粒剤,ヒルムシロ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,移植水稲,除草剤,23154,プロピリスルフロン・ブロモブチド粒剤,ゼータファイヤ１キロ粒剤,ヘラオモダカ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,移植水稲,除草剤,23154,プロピリスルフロン・ブロモブチド粒剤,ゼータファイヤ１キロ粒剤,ホタルイ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,移植水稲,除草剤,23154,プロピリスルフロン・ブロモブチド粒剤,ゼータファイヤ１キロ粒剤,マツバイ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,移植水稲,除草剤,23154,プロピリスルフロン・ブロモブチド粒剤,ゼータファイヤ１キロ粒剤,ミズガヤツリ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,移植水稲,除草剤,23154,プロピリスルフロン・ブロモブチド粒剤,ゼータファイヤ１キロ粒剤,水田一年生雑草,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,移植水稲,除草剤,23157,プロピリスルフロン・ベンゾビシクロン粒剤,ブルゼータ１キロ粒剤,アオミドロ・藻類による表層はく離,湛水散布又は無人航空機による散布
稲,移植水稲,除草剤,23157,プロピリスルフロン・ベンゾビシクロン粒剤,ブルゼータ１キロ粒剤,エゾノサヤヌカグサ,湛水散布又は無人航空機による散布
稲,移植水稲,除草剤,23157,プロピリスルフロン・ベンゾビシクロン粒剤,ブルゼータ１キロ粒剤,一年生雑草,湛水散布又は無人航空機による散布
稲,移植水稲,除草剤,23157,プロピリスルフロン・ベンゾビシクロン粒剤,ブルゼータ１キロ粒剤,多年生広葉雑草,湛水散布又は無人航空機による散布
稲,移植水稲,除草剤,23158,プロピリスルフロン・ベンゾビシクロン粒剤,ＳＤＳブルゼータ１キロ粒剤,アオミドロ・藻類による表層はく離,湛水散布又は無人航空機による散布
稲,移植水稲,除草剤,23158,プロピリスルフロン・ベンゾビシクロン粒剤,ＳＤＳブルゼータ１キロ粒剤,エゾノサヤヌカグサ,湛水散布又は無人航空機による散布
稲,移植水稲,除草剤,23158,プロピリスルフロン・ベンゾビシクロン粒剤,ＳＤＳブルゼータ１キロ粒剤,一年生雑草,湛水散布又は無人航空機による散布
稲,移植水稲,除草剤,23158,プロピリスルフロン・ベンゾビシクロン粒剤,ＳＤＳブルゼータ１キロ粒剤,多年生広葉雑草,湛水散布又は無人航空機による散布
稲,移植水稲,除草剤,23191,ピラクロニル・フルセトスルフロン・メソトリオン粒剤,センイチＭＸ１キロ粒剤,アオミドロ・藻類による表層はく離,湛水散布又は無人航空機による散布
稲,移植水稲,除草剤,23191,ピラクロニル・フルセトスルフロン・メソトリオン粒剤,センイチＭＸ１キロ粒剤,ウリカワ,湛水散布又は無人航空機による散布
稲,移植水稲,除草剤,23191,ピラクロニル・フルセトスルフロン・メソトリオン粒剤,センイチＭＸ１キロ粒剤,エゾノサヤヌカグサ,湛水散布又は無人航空機による散布
稲,移植水稲,除草剤,23191,ピラクロニル・フルセトスルフロン・メソトリオン粒剤,センイチＭＸ１キロ粒剤,オモダカ,湛水散布又は無人航空機による散布
稲,移植水稲,除草剤,23191,ピラクロニル・フルセトスルフロン・メソトリオン粒剤,センイチＭＸ１キロ粒剤,クログワイ,湛水散布又は無人航空機による散布
稲,移植水稲,除草剤,23191,ピラクロニル・フルセトスルフロン・メソトリオン粒剤,センイチＭＸ１キロ粒剤,コウキヤガラ,湛水散布又は無人航空機による散布
稲,移植水稲,除草剤,23191,ピラクロニル・フルセトスルフロン・メソトリオン粒剤,センイチＭＸ１キロ粒剤,シズイ,湛水散布又は無人航空機による散布
稲,移植水稲,除草剤,23191,ピラクロニル・フルセトスルフロン・メソトリオン粒剤,センイチＭＸ１キロ粒剤,セリ,湛水散布又は無人航空機による散布
